2022-03-08T03:04:26.766269,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:05:26.745365,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:06:26.653720,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:07:26.613245,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T03:08:26.614543,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:09:26.487760,SWS100,001,060,03.28 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:10:26.487115,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:11:26.376435,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T03:12:26.349284,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:13:26.352878,SWS100,001,060,03.28 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T03:14:26.206325,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:15:26.152830,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:16:26.094852,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T03:17:26.041554,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:18:25.983072,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:19:25.929930,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:20:25.871726,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T03:21:25.818413,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T03:22:27.299521,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T03:23:25.707281,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T03:24:25.649225,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T03:25:25.595898,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T03:26:25.537965,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
